"row"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	AgingCluster
G6PC3	1788.80217649767	-0.690068217626142	0.0906011927689239	-7.6165467201535	2.60552308801113e-14	2.53272170761082e-13	0
EIF4E3	524.098438433858	1.04291120232745	0.137005519855745	7.61218382606442	2.69502871569567e-14	2.61805249614832e-13	0
MATN3	348.546339251437	0.965689672478643	0.126937094759946	7.60762387310725	2.79180899643749e-14	2.71033666493226e-13	0
LRPPRC	7342.98569092009	0.602990516446713	0.0792830447801957	7.60554186734936	2.83712636966513e-14	2.752573847991e-13	2
CGGBP1	2561.7057955337	0.738626966720225	0.0971326352363891	7.60431306041114	2.86421154084948e-14	2.77707959537848e-13	0
PTTG1	2211.30572505989	-0.649423006546432	0.0854114079865415	-7.60346916010053	2.88295979657723e-14	2.79347595840431e-13	2
UBAP2L	3197.45749540507	-0.620188713158306	0.0815801329605953	-7.60220277475974	2.91132074164746e-14	2.81915982390231e-13	0
TM7SF2	359.845445177217	-1.00724126074984	0.132577836669883	-7.59735779410742	3.02238051189888e-14	2.92484092440475e-13	0
DNM1	3698.9040911601	-0.694119034025671	0.0914115364641032	-7.593341725508	3.1175893260334e-14	3.01505792135406e-13	0
PRNP	4945.57649997894	0.662387312885145	0.087252883760751	7.5915807516623	3.16026121716429e-14	3.05438342559114e-13	0
MAEA	1209.30245918327	-0.706453036866245	0.0930734377802346	-7.59027552559437	3.19225959546867e-14	3.08334959529289e-13	0
ANKRD52	3357.61815227909	-0.572290925393924	0.0754309381516808	-7.5869522428997	3.27517730834329e-14	3.16142988055512e-13	0
TRAF5	564.54157133309	0.896369583796569	0.118164886900345	7.58575247952068	3.30562945897855e-14	3.18879978837887e-13	0
DGCR2	985.588859347688	-0.749280606322673	0.0987854882610276	-7.5849258784124	3.3267719179636e-14	3.20716001704506e-13	0
STPG1	332.735926890243	1.06138625325385	0.139940858377036	7.5845343923374	3.33683153770118e-14	3.21481938324912e-13	0
RHOQ	2486.23972767431	0.802947164810995	0.105868429789629	7.58438720973315	3.34062127204165e-14	3.21643224818551e-13	0
BIRC2	1031.55300576982	0.83672305663446	0.110480072718068	7.57352014756255	3.63244344320249e-14	3.49519225740553e-13	0
RASA1	1209.64783376219	0.82913382127009	0.109533373299938	7.56969128486211	3.74112212011929e-14	3.59748764023868e-13	0
KIF4A	1765.47897338591	-0.664417472174568	0.0877795931061217	-7.5691564367508	3.75655560283407e-14	3.61004518520141e-13	2
AIFM1	2040.28142915485	-0.751614852569522	0.0993185136692775	-7.56772151335589	3.79827148746378e-14	3.64782826430271e-13	2
CTGF	822.878828247062	0.889671563172489	0.117604795313559	7.56492590969982	3.88085739647545e-14	3.72479008829648e-13	0
MRPL14	731.827155181854	-0.906495148538817	0.119839012080672	-7.56427421087707	3.90036181744149e-14	3.7411483098147e-13	0
POP1	405.937747690428	-0.916915424404622	0.121234050206074	-7.56318396396099	3.93320709833277e-14	3.77027411828204e-13	0
ZEB1	755.55918655302	0.898546826808832	0.118834310950623	7.5613416665679	3.98932819675112e-14	3.82166077978621e-13	0
LTBP4	3891.77044120199	0.787908931660304	0.104206204748881	7.56105582732841	3.99810586826628e-14	3.82765765209397e-13	0
RBKS	320.513730271661	1.05335455153441	0.139335726263246	7.55983106259711	4.03593198135733e-14	3.86143951620991e-13	0
CRIP1	4640.46664006699	-0.736148128316441	0.0973855743046126	-7.55910855969121	4.05841084380012e-14	3.88050440618196e-13	0
SF3B5	1182.21751201983	-0.895748934126989	0.118511940332062	-7.55830114347264	4.08367725704462e-14	3.90220900935571e-13	0
C2orf74	484.439957520522	0.936371621947943	0.123888361851912	7.55818874308159	4.08720683676723e-14	3.90312848865404e-13	0
MYO19	2648.95308313397	-0.615465430205516	0.0814343218697631	-7.55781365982051	4.09900686530112e-14	3.91193982254695e-13	0
DACT2	60.8534600536185	-2.17806716281001	0.28824408109484	-7.55632918649029	4.14603758051309e-14	3.95434186552951e-13	0
PAF1	2096.74006642704	-0.75382514313515	0.0997762370459355	-7.55515707400451	4.18354668534643e-14	3.98761506315497e-13	0
SGTA	1440.73312473684	-0.721409047912937	0.0954935320464269	-7.55453309196065	4.20365081115596e-14	4.00426712293258e-13	0
FTH1	101312.726668479	0.625786270785941	0.0828442544291765	7.55376791182212	4.22843392224582e-14	4.02535259360696e-13	0
CDK10	778.234666239411	-0.842629539202029	0.111587540250617	-7.5512869744198	4.30978022674524e-14	4.1002245799254e-13	0
ITGAX	77.9247410600209	1.98583678927263	0.263003154650331	7.55061965668377	4.33192195581202e-14	4.11871228856848e-13	0
AP3D1	2395.18114273134	-0.634302841396269	0.0840165948733856	-7.54973279210106	4.36152148033477e-14	4.14426319159559e-13	0
SFN	1565.36516486622	-0.809462149328608	0.107240827597693	-7.54807816632347	4.41727799373442e-14	4.19200233075808e-13	0
SMARCB1	959.809334494371	-0.729365856741061	0.0966290958214033	-7.54809770846999	4.4166154028792e-14	4.19200233075808e-13	0
GBA	1345.57037182746	-0.716492995750262	0.0949574357958434	-7.5454122128014	4.50859132829233e-14	4.2759896421727e-13	0
TMEM214	2334.97852207419	-0.633276367231091	0.0839403887220683	-7.54435828654437	4.54519974962616e-14	4.30802193226724e-13	0
SSBP4	514.316472126183	-0.82005250550627	0.108761734657012	-7.53989910231171	4.7033522040726e-14	4.45514414694802e-13	0
PEAR1	188.037216530862	1.25729035162729	0.166773783473542	7.53889685441329	4.73963656152149e-14	4.48671822196832e-13	0
SCN9A	920.151364219076	0.792725632627758	0.105153101829161	7.53877554573399	4.74404692648649e-14	4.48809865733504e-13	0
SEPHS1	1546.44827623933	-0.677505711551213	0.089901948689531	-7.53605145858322	4.8441549097782e-14	4.57995566500983e-13	0
XBP1	2226.37163859165	0.807786918169205	0.107200996877885	7.53525565708476	4.87378998553148e-14	4.60511057489342e-13	0
EDEM3	878.074486570818	0.889589067583677	0.118077452637552	7.53394528517093	4.92297617145596e-14	4.64869607047484e-13	0
MIB2	344.339979999386	-0.980861556675507	0.130229501421095	-7.53179230490875	5.00485231204275e-14	4.72307695220273e-13	0
KIF11	2258.34203822572	-0.705985329066753	0.093745877688523	-7.53084131776372	5.04144252718234e-14	4.75465575314846e-13	2
PCMTD2	743.316134306035	0.74965375574044	0.099573188034694	7.52867082531534	5.12594254205186e-14	4.83135179583475e-13	0
TMEM87A	871.031869905825	0.731866337173458	0.0972698927840036	7.5240787897097	5.30933223928349e-14	5.00110148908469e-13	0
OFD1	905.514184120603	0.761770224860971	0.1012779471166	7.52158042840217	5.41180190229084e-14	5.09446590219986e-13	0
SCD	40910.7985051883	-0.911627385569147	0.121204228806255	-7.52141566798289	5.41862743713187e-14	5.09773471081162e-13	0
SNX6	2683.77133686933	0.670089536325944	0.0890980001301283	7.52081455641287	5.44360154990651e-14	5.11806273118297e-13	0
WIPI1	609.256426649114	0.892297753371894	0.118668527366322	7.51924518804747	5.50933804379008e-14	5.17666664275281e-13	0
GLRX5	953.235877238886	-0.751787565295991	0.0999983224592198	-7.51800177050546	5.56197495911221e-14	5.22289717747887e-13	0
RHBDD1	572.283782847161	0.941631609282366	0.125270258661631	7.51680102957091	5.61327441733319e-14	5.26781549177262e-13	0
DNAJC3	959.449963737946	0.739378596116971	0.0983667419531924	7.51655062916288	5.62403078932239e-14	5.27465392289132e-13	0
PIK3R2	665.97783314586	-0.798774020811385	0.106323026606836	-7.51270958232892	5.79159157374777e-14	5.4284566396848e-13	0
COX7B	3088.65269503701	-0.583719978605299	0.0777109502137202	-7.51142505657125	5.84871507680849e-14	5.47862078328524e-13	0
PSMC4	5612.76308063323	-0.774579414837611	0.103222059570311	-7.50401046115532	6.18943616134343e-14	5.79421169710001e-13	0
PMPCA	1456.69184932036	-0.642337221471133	0.0856019420317888	-7.5037692629987	6.20084150623372e-14	5.801316518109e-13	0
SNRPA1	1161.61442579189	-0.704452087811329	0.0939094406429059	-7.50139797435311	6.31407658094351e-14	5.90362277122289e-13	0
SP100	1097.51185684723	0.721481922676038	0.0961893732821901	7.50064064311378	6.35066754704909e-14	5.93418553889289e-13	0
PTPRE	58.8779397879907	2.28615299889465	0.30481563971618	7.50011712333177	6.37608353500076e-14	5.95427506035728e-13	0
OSTC	1426.68498342328	0.64053175761673	0.0854460927442307	7.49632589443335	6.56314931839771e-14	6.12520313613262e-13	0
GRB7	403.016354362142	-0.945391547114209	0.126154775908861	-7.49390215553313	6.68555706767173e-14	6.23561497544867e-13	0
PNPO	1066.53479425213	-0.675742979575518	0.0901805765146537	-7.49322088737939	6.72036584552958e-14	6.26423801039768e-13	0
ZNF428	764.231018558801	-0.778300580033404	0.103900522947001	-7.4908244728509	6.84422993293695e-14	6.37578600921817e-13	0
MARS	5409.412124767	0.91863299413512	0.122676768727666	7.48823924580557	6.98037008585638e-14	6.49862623486066e-13	0
LRPAP1	1587.70435113037	-0.662056027178786	0.088420783553462	-7.48756118835439	7.01651560233259e-14	6.52827947994262e-13	0
IFRD2	1108.10635124437	-0.803177770344576	0.107274797995042	-7.48710587533986	7.04089037191423e-14	6.54695145713835e-13	0
EMP1	378.531136791024	0.970943065858522	0.129732007597026	7.48422138717275	7.19725435290012e-14	6.68825537451959e-13	0
SEMA6B	215.000848472055	-1.20157091055869	0.160583613147559	-7.48252506595789	7.29079827065348e-14	6.77104496693615e-13	0
LSM4	2682.40535535071	-0.711683300033787	0.0951510719558241	-7.47950901030523	7.46007972204459e-14	6.92402881649841e-13	0
ARMC5	224.135219991887	-1.16772171849203	0.156160444239408	-7.4777048962656	7.56317937782671e-14	7.01543722276385e-13	0
KLHL17	303.472947982656	-1.11766321128524	0.149527522543774	-7.47463204279362	7.74201742881294e-14	7.17694457135628e-13	0
RALGPS2	831.667933066123	0.882126363517094	0.118024579435822	7.47409029317294	7.7739750870572e-14	7.20217813824074e-13	0
RAB15	1572.3277441899	-0.716045807211494	0.0958438616609765	-7.47096157022894	7.96109044844683e-14	7.37103886039812e-13	0
RCN1	5806.73656176301	0.574723072003974	0.0769451049158576	7.46926100929299	8.06464342898687e-14	7.46237212726034e-13	0
CHMP4C	381.267845565706	0.916099150045015	0.122666624456735	7.46820216258684	8.12978787558793e-14	7.51807573434083e-13	2
FZR1	737.999260477168	-0.742605940385813	0.0994486807113497	-7.4672276703321	8.19019942919476e-14	7.56933750286006e-13	0
FAM19A5	168.169341169016	-1.31230222557095	0.175826468481833	-7.46362158611256	8.41761286060772e-14	7.77478543862814e-13	0
VAT1	7092.76896344974	0.529576985997689	0.0709573071824234	7.46331853654206	8.43700462756989e-14	7.78796486660261e-13	0
ZNHIT2	194.172244225619	-1.22570641801702	0.164262813376921	-7.46186183481765	8.53083169993171e-14	7.86979577269793e-13	0
POLR2C	2330.23926371679	-0.743906550032452	0.0997758746655122	-7.45577578273624	8.93405675853219e-14	8.23677773802092e-13	0
NHLRC3	364.966066099187	0.938476470836974	0.12588225937296	7.45519245930029	8.97367404365209e-14	8.26828887791774e-13	0
IMPACT	670.202037415309	0.839443465455718	0.112618151444709	7.45389135487498	9.0626636640258e-14	8.34522566227645e-13	0
MAP2K5	650.911992894855	0.779601723057305	0.104594095005159	7.45359212696332	9.08325185037432e-14	8.35912093712111e-13	0
RASSF10	349.655561812315	-0.95259370191868	0.127823305034241	-7.45242584412524	9.16393689207556e-14	8.42827178283272e-13	0
GTF2H3	776.470280264546	0.830880392342935	0.111500787909675	7.45178942606232	9.20826181739575e-14	8.46391804170904e-13	0
TAF1C	723.522702327665	-0.831636934399061	0.11165814302767	-7.44806345375966	9.47202649531544e-14	8.7011008343372e-13	0
ERN1	411.282615843719	1.04540745995758	0.140386899697142	7.44661690095622	9.57641819717519e-14	8.79168392824e-13	0
PLEKHH3	456.43197441833	-0.868055907165398	0.116627630309406	-7.44296960216458	9.84467471349341e-14	9.0325039027906e-13	0
PPP2R5D	1005.92242398569	-0.769870314067164	0.103445428795532	-7.44228452654851	9.89587914826937e-14	9.07400788245713e-13	0
AK1	570.217766049782	-0.884238935790646	0.118868767087849	-7.43878276399681	1.01617268749584e-13	9.31215995659992e-13	0
CDK2AP2	890.598099660879	-0.753476794252315	0.101315586805586	-7.43692868993746	1.03053143216753e-13	9.43529534686103e-13	0
BTBD11	2552.1858363657	-0.61997897537822	0.0833653804641895	-7.43688773356632	1.03085085648465e-13	9.43529534686103e-13	0
CLK1	1710.83588682381	0.811550493026037	0.109127020041079	7.43675116135807	1.03191670514425e-13	9.43936803147297e-13	0
ABCC2	9363.8704651506	-0.79469105745668	0.106879282752098	-7.43540784512875	1.04245821838475e-13	9.53006151178791e-13	0
DLG4	456.212586431787	1.02746721088851	0.138191984825001	7.43507094271522	1.04511857645308e-13	9.5442649320217e-13	0
ZGPAT	510.569893954586	-0.960096682495027	0.129131130188998	-7.43505211400081	1.04526745456924e-13	9.5442649320217e-13	0
ATG7	778.628316703755	0.864580067134007	0.116291766526614	7.43457678008655	1.04903281915361e-13	9.57289672844675e-13	0
FAM81A	285.998423956271	-1.09322563575904	0.147060583392281	-7.43384536183216	1.05485281254775e-13	9.62023233903026e-13	0
ALPK1	464.228040538637	0.85381052358599	0.114913486072515	7.43002890928922	1.08573947064325e-13	9.89598151809908e-13	0
PHF11	223.869191789356	1.26921395015397	0.170851241618002	7.42876632405016	1.09615195368402e-13	9.98490003107137e-13	0
PRDX5	5440.04972195714	-0.633013310923216	0.0852405164821807	-7.42620219875775	1.1176011220207e-13	1.01741855437609e-12	0
HMG20B	1229.1018787366	-0.869296406281018	0.117084276326025	-7.42453584339913	1.13176092807688e-13	1.02969248291758e-12	0
SKIV2L	834.557979672028	-0.717223354151348	0.0966051134518741	-7.42427940430553	1.13395560890559e-13	1.03107219630333e-12	0
PIK3CD	492.807019130744	0.888446454152874	0.119676369938014	7.42374166774142	1.13857130547382e-13	1.03465030227845e-12	0
CDK2	1130.3892952485	-0.732980379622279	0.0987488764833305	-7.42267057333064	1.14782019809871e-13	1.04243192781928e-12	0
CEP95	915.551843074551	0.72905996053505	0.0982444745966508	7.42087495025297	1.16349130572405e-13	1.0560333325924e-12	0
NEK2	1001.46623219899	-0.751180949951023	0.101270043901451	-7.41760268892568	1.1925921713647e-13	1.08180064327313e-12	2
IL1B	55.2691332413611	2.57906955627885	0.347732292207001	7.4168249946242	1.19961287797325e-13	1.08752024948285e-12	2
COL4A2	10900.6700271252	0.670075680988766	0.0903791831440833	7.41404887362752	1.22500742226751e-13	1.10988008586013e-12	0
BMP4	240.000316267956	-1.13025359108357	0.152457423987915	-7.41356872967469	1.22945280328098e-13	1.11324425064209e-12	0
NUTF2	2598.33128232107	-0.683633254449827	0.092253473666342	-7.41037954757519	1.25938461605213e-13	1.13966811415717e-12	0
AMOTL2	1846.39399438846	0.657915735975116	0.0888661110985405	7.40344916461548	1.32691972395878e-13	1.20006904005623e-12	0
UNKL	810.773854601998	-0.891691125092245	0.120446041985027	-7.40324140500267	1.32899829503428e-13	1.20123430912047e-12	0
DDC	28.2787212419559	-4.78620970975468	0.646846509619378	-7.39929741998766	1.36906905500525e-13	1.23671757832708e-12	0
FHL2	970.922702220043	0.754346776491052	0.101951138198464	7.39910107744555	1.37109461398161e-13	1.23781184182675e-12	0
FN3KRP	1688.50220005228	-0.662396768022259	0.0895498769308673	-7.39695899899036	1.3933854912611e-13	1.25718929517166e-12	0
POLA1	1039.21967304923	-0.76527851088506	0.103462155651033	-7.39669984710417	1.39610630578765e-13	1.2588970442995e-12	0
C1orf122	506.917333455161	-0.959983235222025	0.129817655366206	-7.39485883113498	1.41558583245449e-13	1.27514866612836e-12	0
GCSH	400.148197079759	-1.10792540128102	0.149824159300986	-7.39483809854239	1.41580671474358e-13	1.27514866612836e-12	0
DDHD2	1712.54343074273	0.640308808189947	0.0866212140706774	7.39205534186458	1.44576323530463e-13	1.30135810931535e-12	0
GPR160	168.609186698543	1.60758903705155	0.217545400550113	7.38967145702181	1.47192052988785e-13	1.32411880567367e-12	0
SLC19A1	423.909016705741	-0.958420566323042	0.129707820493817	-7.38907309269552	1.47855878323306e-13	1.3293039137488e-12	0
SCRN1	4531.82356575176	0.590504240870396	0.0799402178152848	7.38682301610504	1.50378546382339e-13	1.3511850122049e-12	0
PDIA4	7254.55770438603	-0.640418586002626	0.0867012698632674	-7.38649603417114	1.50748643500642e-13	1.35371035271132e-12	0
SLC8A1	151.17251250487	1.4799028639136	0.200363153684772	7.38610286720634	1.51194837881727e-13	1.35611511523062e-12	0
B3GNT5	313.768589557254	1.24521221627791	0.168588261579386	7.38611457649771	1.51181530599788e-13	1.35611511523062e-12	0
ADRA1D	95.901524495666	-1.6443425945189	0.222630117033032	-7.38598450395159	1.51329419044504e-13	1.35652190904103e-12	0
PSRC1	571.383076262006	-0.849896390060496	0.115080646909816	-7.38522430036844	1.52196594329105e-13	1.36272719433049e-12	0
CDC42SE1	2530.5660038876	0.575934660671388	0.0779847615978497	7.38522050809563	1.52200932445778e-13	1.36272719433049e-12	0
PVR	4616.97961784357	0.589621875994648	0.0798587722829526	7.38330754579499	1.54404798903139e-13	1.38164576675952e-12	0
LRP5	2095.49774306103	-0.607049608650132	0.0822311295530775	-7.38223604551487	1.55652911424054e-13	1.39199483081171e-12	0
PILRB	1794.58754760321	-0.837808774609559	0.113554362339725	-7.3780412953494	1.60635150222967e-13	1.43570616627853e-12	0
SLC35D2	657.036796661369	0.78926563790322	0.107007847615213	7.37577341749106	1.63393698813777e-13	1.45950317453927e-12	0
EPS15	1179.93820989333	0.798323000304159	0.108297060019624	7.37160362580016	1.68587642659474e-13	1.50501346526834e-12	0
TOE1	285.343704914692	-1.07279045209674	0.145588047770572	-7.36867118231653	1.72337141614338e-13	1.53758307744295e-12	0
NDUFA11	1350.83716191112	-0.73861528143816	0.100238911878143	-7.36854847682372	1.72495809223136e-13	1.53809606311984e-12	0
GSR	4956.86397841738	-0.624951090135091	0.0848163049661329	-7.36828950971907	1.72831144791327e-13	1.54018282195929e-12	0
NFKBIA	2733.02666455936	0.627176749980002	0.0851259618483051	7.36763187589743	1.73685593616799e-13	1.54689049780679e-12	0
DOK3	110.654932817347	-1.8813224497515	0.255399488013706	-7.36619507103529	1.75566867388064e-13	1.56273014338451e-12	0
COG4	1342.28747324029	-0.66985204935856	0.0909487775677497	-7.36515725964072	1.76938159625483e-13	1.57401453527573e-12	0
ACAP2	677.593825696437	0.935950974597569	0.127141079579698	7.36151507987527	1.81834469052691e-13	1.61662539941992e-12	0
FZD2	1766.23168416759	-0.669198527780876	0.090916890728417	-7.36055228483206	1.83150879480786e-13	1.62737745221881e-12	0
GBP1	97.9021153557059	1.71202573953302	0.232613001398482	7.35997441776779	1.83945477263136e-13	1.63348311380342e-12	0
RFC4	912.601989642747	-0.743092789988288	0.100984480348139	-7.35848506054112	1.86009069224539e-13	1.65084406270909e-12	0
TLCD1	466.710569924654	-0.898890159864057	0.122211412813681	-7.35520635240893	1.90632392018205e-13	1.6908892974637e-12	0
