sample	Capillary Aerocyte	Capillary	IGSF21+ Dendritic	Myeloid Dendritic Type 1	Plasmacytoid Dendritic	Myeloid Dendritic Type 2	B	EREG+ Dendritic	Macrophage	CD8+ Naive T	CD4+ Naive T	CD4+ Memory/Effector T	Vein	Artery	Pericyte	Vascular Smooth Muscle	Club	Mucous	Alveolar Epithelial Type 2	Basal	Lymphatic	Proliferating Macrophage	CD8+ Memory/Effector T	Proliferating NK/T	Natural Killer T	Natural Killer	Basophil/Mast 1	Classical Monocyte	Nonclassical Monocyte	Airway Smooth Muscle	Ciliated	Alveolar Fibroblast	Myofibroblast	Adventitial Fibroblast	Alveolar Epithelial Type 1	Platelet/Megakaryocyte	TREM2+ Dendritic	Differentiating Basal	Proliferating Basal	Plasma	Bronchial Vessel 2	Bronchial Vessel 1
GTEX.P4PQ.0526.SM.2HMKR	0.030330351	0.129577453	0.013918882	0	0	0	0	0	0	0	0	0	0	0	0.290489037	0.020753751	0	0	0.050115535	0	0.004263498	0.004548376	0	0	0	0	0	0	0	0	0.00386071	0.303030635	0	0	0.133902485	0.015060924	0	0	0	0.000148363	0	0
GTEX.P4QS.0526.SM.2I3ET	0.013688819	0.220827856	0	0	0	0	0	0	0	0	0	0	0	0.006365394	0.368101344	0.028742426	0	0	0.001106476	0	0.003952073	0.01087198	0	0	0	0	0	0	0	0	0.016557865	0.191577599	0	0.012343064	0.076214785	0.040806446	0	0	0.00797404	0.000869834	0	0
GTEX.P4QT.0526.SM.2I3EX	0.046635071	0.297731439	0	0	0	0	0	0	0	0	0	0	0	0	0.298756221	0.029400675	0	0	0.074237504	0	0.000133974	0.010683726	0	0	0	0	0	0	0	0	0.000127924	0.106483342	0	0	0.104199638	0.029847155	0.001759579	0	0	3.75E-06	0	0
GTEX.P78B.0926.SM.2I5FA	0.010777628	0.299124725	0.000206126	0	0	0	0	0	0	0	0	0	0	0	0.246830283	0.010312135	0	0	0.04020336	0	0.000221914	0.010563115	0	0.000161986	0	0.000163887	8.39E-05	0	0	0	0.013707298	0.258167916	0	0.00017285	0.07831552	0.018173463	0.012475686	0	0	0.000338156	0	0
GTEX.PLZ4.0726.SM.2TC6Q	0.029385671	0.268558019	0	0	0	0	0	0	0	0	0	0	0	0.001688991	0.102353129	0.146584517	0	0	0.000120637	0	0.007892601	0.0026348	0	0.00019485	0	0	0	0	0	0	6.58E-05	0.392032378	0	0.016348099	0.020452051	0.01164037	0	0	0	4.81E-05	0	0
GTEX.PLZ5.0726.SM.2I5F9	0.049983025	0.246872555	0	0	0	0	0	0	0	0	0	0	0	0.001080899	0.402871281	0.000381929	0	0	0.030369064	0	0.000296053	0.011610412	0	0.000409951	0	0	0	0	0	0	0.001118228	0.182548904	0	0	0.05555219	0.015404574	0	0	0	0.001500933	0	0
GTEX.PLZ6.0426.SM.5IJDW	0.064812605	0.059784613	0	0	0	0	0	0	0	0	0	0	0.003120601	0.061687314	0.31749106	0.063933202	0	0	0.048566851	0	0.025245631	0.019341883	0	0	0	0	0	0	0	0	0.002789086	0.120747893	0.026178199	0.037855842	0.105520489	0.031030052	0	0	0.009108207	0.002786473	0	0
GTEX.POMQ.0526.SM.3GADD	0.043987892	0.248261185	0	0	0	0	0	0	0	0	0	0	0	0	0.293970721	0.043971784	0	0	0.010246387	0	0.00131811	0.010943987	0	0.002445585	0	0	0	0	0	0	0.002448211	0.209314741	0	0.002752474	0.087103638	0.040396226	0	0	0.000870083	0.001968977	0	0
GTEX.POYW.1226.SM.2XCEP	0.068031641	0.154118415	0	0	0	0	0	0	0	0	0	0	0	0.02576982	0.391091706	0.019636677	0	0	0	0	0.008774705	0	0	0.000490009	0	0	0	0	0	0	0.000609795	0.262909358	0	0	0.043497223	0.024845415	0	0	9.56E-06	0.000215673	0	0
GTEX.PSDG.1126.SM.2S1ON	0.116649052	0.233193288	0	0	0	0	0	0	0	0	0	0	0	0.001501367	0.386602344	0.017007451	0	0	0.008248	0	0.000624397	0.003384503	0	0.001361969	0	0	0	0	0	0	0.002381013	0.144187566	0	0.020687083	0.036620083	0.022718208	0	0.000104523	0.004068155	0.000660997	0	0
GTEX.PVOW.1026.SM.2XCF9	0.080303251	0.294956269	0	0	0	0	0	0	0	0	0	0	0	0	0.265370233	0.009562385	0	0	0	0	0.000448329	0	0	0	0	0	0	0	0	0	0	0.273126347	0	0	0.062921033	0.013312154	0	0	0	0	0	0
GTEX.PW2O.0526.SM.2I3DX	0.093139543	0.101070244	0	0	0	0	0	0	0	0	0	0	0	0	0.262461465	0.005431632	0	0	0.1169917	0	0	0.007014066	0	0	0	0	0	0	0	0	0	0.276447217	0	0.007551413	0.106467859	0.012273388	0.011151474	0	0	0	0	0
GTEX.PX3G.0526.SM.2I3EM	0.020662075	0.164040023	0	0	0	0	0	0	0	0	0	0	0	0	0.295407186	0.114478572	0	0	0.056642621	0	0.012475077	0.018830437	0	0.010022148	0	0	0	0	0	0	0.014404455	0.175433089	0	0.02280556	0.06196699	0.018499327	0.009097065	0	0.004528235	0.000707139	0	0
GTEX.Q2AG.1026.SM.33HBW	0.14522263	0.230709655	0.006056771	0	0	0	0	0	0	0	0	0	0	0	0.257051334	0.009479993	0	0	0.019416898	0	0.001012708	0.002013803	0	0	0	0	0	0	0	0	0.000880798	0.259055818	0	0.002511825	0.050878147	0.015709621	0	0	0	0	0	0
GTEX.Q2AH.0426.SM.2I3EP	0.016473888	0.2486348	0	0	0	0	0	0	0	0	0	0	0	0	0.371591391	0.091491823	0	0	0.048926572	0	0.002743785	0.009380081	0	0	0	0	0	0	0	0	0.016033507	0.092260259	0	0.028444177	0.050775337	0.022755457	0	0	0	0.000488924	0	0
GTEX.Q734.0626.SM.2I3EF	0.033221843	0.16161377	0.021325162	0	0	0	0	0	0	0	0	0	0	0.000827782	0.254333081	0.000617099	0	0	0.010751907	0	0.008636013	0.008161997	0	0.005994019	0	0	0	0	0	0	0.014821766	0.390553216	0	0.013780572	0.035899377	0.024244507	0.005822745	0	0	0.009395143	0	0
GTEX.QCQG.0326.SM.2I3ES	0.049750767	0.155696561	0.012802618	0	0	0	0	0	0	0	0	0	0	0.001563168	0.222065964	0.074925397	0	0	0.028364499	0	0.000398928	0	0	0	0	0	0	0	0	0	0.008537865	0.244221432	0.000116593	0.010883617	0.181857998	0.00682643	0	0	0.001724149	0.000264014	0	0
GTEX.QDT8.0926.SM.32PL2	0.002327164	0.338940488	0.000456624	0	0	0	0	0	0	0	0	0	0	0	0.163942019	0.027495462	0	0	0.002046384	0	0.004604492	0.003530403	0	0	0	0	0	0	0	0	0.00364095	0.434663586	0	0	8.66E-05	0.018265873	0	0	0	0	0	0
GTEX.QDVJ.0926.SM.2I5FU	0.074638589	0.176568052	0	0	0	0	0	0	0	0	0	0	0	0.000471422	0.293359815	0.027114555	0	0	0.019968658	0	0.011009451	0.011703447	0	0.000829051	0	0	0	0	0	0	0.026547873	0.173019784	0	0.011453592	0.136061861	0.028936199	0	0	0.006200619	0.002117033	0	0
GTEX.QDVN.0726.SM.4B64L	0	0.316958039	0	0	0	0	0	0	0	0	0	0	0	0.007469056	0.2986981	0	0	0	0.007701136	0	0.00074216	0.003213916	0	0.001826381	0	0	0	0.002474427	0	0	0.002784598	0.294350194	0	0	0.02890054	0.029108614	0	0	0.004593471	0.000333114	0.000846255	0
GTEX.QEG4.0526.SM.48TZD	0.052929209	0.364682794	0.018536755	0	0	0	0	0	0	0	0	0	0	0.000931347	0.143813801	0.034167956	0	0	0.00263555	0	0.00146075	0	0	0.000870988	0	0	0	0	0	0	0.000128222	0.296883332	0	0.002134705	0.075161036	0.00545565	0	0	0	0.000207904	0	0
GTEX.QEG5.1126.SM.33HC2	0.082474211	0.120114733	0.035208288	0	0	0	0	0	0	0	0	0	0	0.007160303	0.299757355	0	0	0	0.008253262	0	0.00479479	0.005289082	0	0	0	0	0	0	0	0	0.023408038	0.181154536	0	0.012011159	0.126873361	0.021946079	0.001012279	0	0.004991617	0.001440786	0.064110123	0
GTEX.QEL4.0826.SM.3GAF2	0.003269264	0.317557338	0	0	0	0	0	0	0	0	0	0	0	0	0.278318957	0.045467481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005719937	0.28484692	0	0	0.048461209	0.016306468	0	0	0	5.24E-05	0	0
GTEX.QESD.0626.SM.2I5G4	0.019639243	0.10177204	0.001486531	0	0	0	0	0	0	0	0	0	0	0.001414197	0.296020873	0.001013301	0	0	0.032579326	0	0.003195534	0.005035904	0	0.000137122	0	0	0	0	0	0	0.009996239	0.24354552	0	0.018122861	0.124343635	0.006827177	0.000377088	0	0	0.000459713	0.134033698	0
GTEX.QMR6.1926.SM.32PL9	0.046884388	0.138125453	0.008730418	0	0	0	0	0	0	0	0	0	0	0.001800907	0.155189225	0.04690519	0	0	0.001040377	0	0.004049901	0.002821694	0	0.000495491	0	0	3.24E-05	0	0	0	0.002059406	0.565056104	0	0	0.013544242	0.012855587	3.36E-05	0	3.05E-05	0.000345063	0	0
GTEX.QMRM.0826.SM.3NB33	0.103667207	0.166978809	0	0	0	0	0	0	0	0	0	0	0	0	0.332789965	0.019830135	0	0	0.036485265	0	0	4.91E-05	0	0	0	0	0	0	0	0	0.002504046	0.238150106	0	0	0.086060599	0.013185585	0.000299139	0	0	0	0	0
GTEX.QV44.0926.SM.2S1RH	0.023471693	0.084996097	0	0	0	0	0	0	0	0	0	0	0	0	0.44585752	0.061252852	0	0	0.006483618	0	0.008373538	0.018426182	0	0.004823192	0	0	2.24E-05	0	0	0	0.004264363	0.165253481	0	0.067862321	0.049240323	0.030034589	0.024272261	0	0.003376763	0.001988812	0	0
GTEX.QVUS.2026.SM.EYYW9	0.017037515	0.0533052	0.014736183	0	0	0	0	0	0	0	0	0	0	0.10108963	0.029127225	0.333422658	0	0	0.000777291	0	0.010147811	0	0	0	0	0	0	0.002815453	0	0	0.018542421	0.344725562	0.024815084	0.031631264	0.003843207	0.008321979	0	3.54E-05	0.00562609	0	0	0
GTEX.QXCU.0626.SM.2TC69	0.153576289	0.156421436	0.02732559	0	0	0	0	0	0	0	0	0	0	0	0.242934482	0.003766633	0	0	0.066895876	0	0.001669482	0.001692867	0	0	0	0	0	0	0	0	0	0.145902566	0	0.118259397	0.076530367	0.00113063	0	0	0	0	0.003894386	0
GTEX.R3RS.1026.SM.3GADF	0.043152591	0.22557525	0	0	0	0	0	0	0	0	0	0	0.005963516	0	0.324770638	0.087395824	0	0	0.00150401	0	0.012097067	0.004059457	0	0	0	0	0	0	0	0	0	0.197399595	0	0.038401166	0.03029171	0.024609343	0.002689815	0	5.17E-05	0.00106817	0.000970121	0
GTEX.R55C.0526.SM.3GIKA	0.045007123	0.18359308	0	0	0	0	0	0	0	0	0	0	0	0	0.358319247	0	0	0	0.011301097	0	0.002839324	0.007117501	0	0	0	0	0	0	0	0	0.004413793	0.268118102	0	0.004373713	0.086451901	0.025749062	0	0	0	0.002716056	0	0
GTEX.R55D.0926.SM.3GAEU	0.062861291	0.172139807	0.015617191	0	0	0	0	0	0	0	0	0	0	0.000940855	0.324855959	0.000660698	0	0	0.058842197	0	0.000410447	0.006678279	0	0.000367525	0	0	1.87E-05	0	0	0	0.009157829	0.223502847	0	0.000436338	0.101726461	0.017193995	0.004589595	0	0	0	0	0
GTEX.R55G.0826.SM.2TC5U	0.030053435	0.194314859	0	0	0	0	0	0	0	0	0	0	0	0	0.311675577	0.096323951	0	0	0.02767682	0	0.002925053	0.017241877	0	0	0	0	0	0	0	0	0.018047417	0.157624161	0	0	0.10478733	0.030592475	0.002988673	0	0.005471951	0.000276419	0	0
GTEX.REY6.0426.SM.2TF5G	0.059577896	0.303678392	0.00806778	0	0	0	0	0	0	0	0	0	0	0	0.230704947	0.018982789	0	0	6.79E-05	0	0.002909855	0.001520139	0	0	0	0	0	0	0	0	0	0.325314924	0	0.010094307	0.005220233	0.033430801	0	0	0	0.000430015	0	0
GTEX.RM2N.0426.SM.2TF4T	0.021355694	0.228160631	0	0	0	0	0	0	0	0	0	0	0	0	0.271189855	0.000609813	0	0	0.038680206	0	0	0.008605155	0	0	0	0	0	0	0	0	0.001690431	0.305331057	0	0	0.106004609	0.01837255	0	0	0	0	0	0
GTEX.RN64.1226.SM.2TC6E	0.096455628	0.201186325	0.003844032	0	0	0	0	0	0	0	0	0	0	0	0.154083658	0.119931824	0	0	0.000277107	0	0.002105396	8.49E-05	0	0	0	0	0	0	0	0	0.001053502	0.327777894	0	0.066499521	0.018219395	0.006397098	0.001823261	0	0	0.000260507	0	0
GTEX.RNOR.0726.SM.2TF5I	0.025108097	0.163166253	0.007896516	0	0	0	0	0	0	0	0	0	0	0	0.113759388	0.01948527	0	0	0.003316027	0	0.001074279	0.000446253	0	0	0	0	0	0	0	0	0	0.424967997	0	0.01036266	0.127461941	0.004555246	0	0	0	0.000158281	0.098241791	0
GTEX.RTLS.0926.SM.2TF5X	0.024108405	0.278029167	0.008645281	0	0	0	0	0	0	0	0	0	0	0	0.182494414	0.063566108	0	4.24E-06	0	0	0.002133822	0	0	0	0	0	0	0	0	0	0.012661997	0.381387482	0	0	0.03864005	0.00832903	0	0	0	0	0	0
GTEX.RU1J.0126.SM.2TF6Y	0.032556824	0.173678645	0	0	0	0	0	0	0	0	0	0	0	0	0.411134442	0.012229924	0	0	0.035546196	0	0.0048098	0.01001626	0	0	0	0	0	0	0	0	0	0.12570388	0	0.011089053	0.149899392	0.030205675	0.003026557	0	0	0.000103353	0	0
GTEX.RU72.0526.SM.2TF5Z	0.03233566	0.199900471	0.02251143	0	0	0	0	0	0	0	0	0	0	0	0.204705609	0.018752017	0	0	0.001343588	0	0.004223306	0	0	0	0	0	0	0	0	0	0.027382358	0.28868941	0	0.044967161	0.078108214	0.023339692	0	0	0	0.000208474	0.053532609	0
GTEX.RUSQ.0626.SM.2TF5V	0.023871418	0.254638186	0.035463333	0	0	0	0	0	0	0	0	0	0	0.001549794	0.251872551	0.027588008	0	0	0.01078248	0	0.003968088	0.003075461	0	0	0	0	0	0	0	0	0.013339233	0.265731529	0	0	0.084302074	0.016528558	0	0	0.003731291	0.00071694	0.002841055	0
GTEX.RVPV.1726.SM.2NKAQ	0.110353832	0.201499106	0.003121401	0	0	0	0	0	0	0	0	0	0	0	0.10306686	0.041135629	0	0	0	0	0.000120695	0	0	0	0	0	0	0	0	0	0	0.5114991	0	0	0.010790828	0.018000917	0	0	0	0.000411632	0	0
GTEX.RWS6.0226.SM.2XCA9	0.096950866	0.077087238	0	0	0	0	0	0	0	0	0	0	0	0	0.375554331	0	0	0	0.034241352	0	0.001972468	0.00886749	0	0	0	0	0	0	0	0	0.003087816	0.286989516	0	0	0.093110885	0.018013751	0.00287017	0	0	0.001254118	0	0
GTEX.RWSA.1126.SM.2XCAZ	0.06290118	0.242219265	0.012934493	0	0	0	0	0	0	0	0	0	0	0	0.179719322	0.00460144	0	0	0.016647762	0	0.002427084	0.001233021	0	0	0	0	0	0	0	0	0.000678069	0.355995011	0	0	0.093698082	0.004886758	0.000928592	0	0	2.66E-05	0.02110337	0
GTEX.S32W.0326.SM.2XCBI	0	0.367427198	0	0	0	0	0	0	0	0	0	0	0.026627777	0	0.303759988	0.011785149	0	0	0.000218785	0	0.003345604	0.004831706	0	0.003706886	0	0	0	0	0	0	0.006392689	0.150117539	0	0.013363458	0.0777758	0.02016909	0	0	0.00280551	0.001006642	0.006666178	0
GTEX.S33H.0626.SM.2XCBJ	0.099157814	0.110578727	0	0	0	0	0	0	0	0	0	0	0	0	0.396057734	0.036802953	0	0	0	0	0.015301136	0.008259415	0	0.000655471	0	0	0	0	0	0	0	0.182061345	0	0.095734311	0.024623371	0.029527911	0	0	0.000542858	0.000696953	0	0
GTEX.S341.0326.SM.2XCAU	0.071807944	0.159819815	0	0	0	0	0	0	0	0	0	0	0	0	0.389387759	0.095837344	0	0	0.024091956	0	0.004846286	0.003706611	0	0	0	0	0	0	0	0	0.084805282	0.133267817	0	0	0.017292192	0.013481919	6.31E-05	0	0	0.001591975	0	0
GTEX.S3LF.1126.SM.EVR33	0.006431442	0.02290991	0	0	0	0	0	0	0	0	0	0	0.005549628	0.046481179	0.269620634	0.126073069	0	0.000592375	0	0	0.036901207	0.013354757	0	0	0	0	0	0.012407625	0	0	0.031498595	0.225008232	0	0.111757008	0.039060358	0.044064218	0	0	0.008047613	0.000242149	0	0
GTEX.S7SE.0926.SM.2XCD6	0.165577695	0.107411634	0.046769089	0	0	0	0	0	0	0	0	0	0	0.00808326	0.349900338	0	0	0	0	0	0.014446808	0	0	0.012232462	0	0	0	0	0	0	0.026562841	0.186376081	0	0.001143976	0.050657755	0.014299875	0.00769042	0	6.08E-05	0.008786928	0	0
GTEX.SE5C.0526.SM.2XCE1	0.005856409	0.237067059	0	0	0	0	0	0	0	0	0	0	0	0	0.23191289	0.050199164	0	0	0.029911334	0	0	0	0	0	0	0	0	0	0	0	0	0.302652808	0	0.029894905	0.103273396	0.009219156	0	0	0	1.29E-05	0	0
GTEX.SIU8.0926.SM.COH1X	0.095639806	0.26620515	0.010371778	0	0	0	0	0	0	0	0	0	0	0	0.13927743	0.068987587	0	0	0.00028831	0	0.002267384	0.007745687	0	0	0	0	0	0	0	0	0	0.340212055	0	0.011519946	0.010531572	0.020791674	0.025611165	0	0	0.000550457	0	0
GTEX.SJXC.1026.SM.EYYVA	0.077595282	0.249404804	0.026348972	0	0	0	0	0	0	0	0	0	0	0	0.243065634	0.027084771	0	0	0.001708939	0	0.002184424	0	0	0	0	0	0	0	0	0	0.009267789	0.274559897	0	0	0.070726772	0.017688684	8.72E-05	0	0	0.000276814	0	0
GTEX.SN8G.0926.SM.4DM5I	0	0.169667534	0	0	0	0	0	0	0	0	0	0	0.00037715	0.044133998	0.197682709	0.078718428	0	0	0.000910875	0	0.009291191	0	0	0	0	0	0	0	0	0	0	0.358988072	0	0.081587864	0.032234187	0.025122431	0	0	0.000379899	0.00037909	0.000526571	0
GTEX.SNOS.0426.SM.32PMH	0.044756746	0.239544709	0	0	0	0	0	0	0	0	0	0	0	0.002196864	0.389819688	0.000366266	0	0	0.00706446	0	0.002615713	0.007363683	0	0.00034933	0	0	2.15E-05	0	0	0	0.006082486	0.132499039	0	0.009946393	0.110906859	0.033439538	0.000436662	0	0.010975002	0.001615031	0	0
GTEX.SUCS.0626.SM.32PM5	0.018050462	0.168679546	0.009571733	0	0	0	0	0	0	0	0	0	0	9.62E-05	0.307217763	0.003143161	0	0	0.077118234	0	0.001460253	0.010984611	0	0	0	0	0	0	0	0	0.006809175	0.269773673	0	0.008311544	0.087251047	0.009098565	0.022434047	0	0	0	0	0
GTEX.T2IS.0526.SM.32QP9	0.083584683	0.299703206	0.014059303	0	0	0	0	0	0	0	0	0	0	0.00070934	0.212841208	0.031296128	0	0	0.000185718	0	0.002460124	0.004206737	0	0	0	0	0	0	0	0	0.008764974	0.279929048	0.005047371	0	0.0382688	0.012194578	0.00598306	0	0.000514366	0.000251356	0	0
GTEX.T5JC.0826.SM.32PMC	0.025602035	0.300642276	0.016729998	0	0	0	0	0	0.000324474	0	0	0	0	0.00013698	0.253471011	0.027168023	0	0	0.000664315	0	0.002427877	0.001161154	0	0.000747747	0	0	0	0	0	0	5.76E-05	0.253767854	0	0	0.083573955	0.032549531	4.36E-05	0	0.000492441	0.000439065	0	0
GTEX.T6MN.0826.SM.32PM4	0.102569283	0.215998855	0.004266882	0	0	0	0	0	0	0	0	0	0	0.001416063	0.207189807	0.055631376	0	0	0.000720972	0	0.012110549	0.003015092	0	0	0	0	0	0	0	0	6.51E-05	0.306212603	0	0.023462245	0.044545798	0.01715821	0.004128997	0	0	0.001508159	0	0
GTEX.T6MO.0426.SM.32QOI	0.012877538	0.176330832	0	0	0	0	0	0	0	0	0	0	0	0	0.396875949	0.020372775	0	0	0.007235217	0	0.002925189	0.004895772	0	0	0	0	0	0	0	0	0.009057968	0.124050152	0	0.097255993	0.092750936	0.041007762	0	0	0.013077557	0.001286361	0	0
GTEX.T8EM.0326.SM.3DB7F	0.027656843	0.068658853	0	0	0	0	0	0	0	0	0	0	0	0.00194952	0.345687601	0	0	0	0.032872795	0	0.003951933	0.010556932	0	0	0	0	0	0	0	0	0.003677139	0.284037189	0	0.093914623	0.087337336	0.021234091	0	0	0	0.001657105	0.016808041	0
GTEX.TML8.0326.SM.4GICN	0.066964728	0.207738198	0.018118771	0	0	0	0	0	0	0	0	0	0	0	0.27724129	0	0	0	0.041675026	0	0.010142597	0.011184276	0	0	0	0	0	0	0	0	0.004844751	0.21739375	0	0.005645226	0.109145929	0.028099262	0	0	0	0.001806197	0	0
GTEX.TMMY.0926.SM.4TT1Z	0.04198856	0.103295757	0.034054254	0	0	0	0	0	8.66E-06	0	0	0	0	0.002140104	0.238446667	3.10E-05	0	0	0.084435384	0	0.004836326	0.002682842	0	0	0	0	0	0	0	0	0.008717587	0.264017904	0	0.038368901	0.153196524	0.007892759	0.001265255	0	0	0.000570327	0.014051215	0
GTEX.TSE9.0726.SM.3DB8C	0.036795043	0.221771606	0	0	0	0	0	0	0	0	0	0	0	0.030748699	0.260649787	0.102062734	0	0	0	0	0.001761539	0	0	0.000774208	0	0	4.88E-05	0	0	0	0.001453987	0.302688076	0	0	0.028461166	0.012045789	0	0	0.000711353	2.72E-05	0	0
GTEX.U3ZH.0526.SM.3DB75	0.01060177	0.115442383	0.021743371	0	0	0	0	0	0	0	0	0	0	0	0.268152302	0.050613145	0	0	0.011905918	0	0.005948153	0.003283502	0	0	0	0	0	0	0	0	0.009680931	0.433094343	0	0.023845234	0.030479795	0.01129741	0.003186616	0	0	0.000725127	0	0
GTEX.U3ZM.0426.SM.3DB73	0.042162972	0.190488	0.008551286	0	0	0	0	0	0	0	0	0	0	0	0.391873454	0	0	0	0.018520189	0	0.005257467	0.00784375	0	0	0	0	0	0	0	0	0.004226967	0.182637429	0	0.021065561	0.099601116	0.022985185	0	0	0.00267447	0.002112152	0	0
GTEX.U3ZN.0626.SM.3DB7U	0.067420536	0.114874878	0	0	0	0	0	0	0	0	0	0	0	0	0.32384092	0.025510601	0	0	0.02700464	0	0.006188063	0.012245999	0	0	0	0	0	0	0	0	0.025058714	0.234092104	0	0.012898831	0.118579488	0.030278687	0	0	0	0.002006539	0	0
GTEX.U412.0826.SM.3DB9K	0.032154875	0.387373266	0.012422307	0	0	0	0	0	0	0	0	0	0	0.005953237	0.207842492	0	0	0	5.86E-05	0	0.002953086	0	0	0	0	0	0	0	0	0	0.008155676	0.31700621	0	0	0.021083539	0.004602703	0	0	0.000107521	0.000286457	0	0
GTEX.U8T8.2226.SM.3DB95	0.070074999	0.204520211	8.28E-05	0	0	0	0	0	0	0	0	0	0	0.054751381	0.254892269	0.052356611	0	0	0	0	0.001601516	0	0	0.000468529	0	0	0	0	0	0	0.030127421	0.299040748	0	0.000413451	0.005642171	0.022356299	3.66E-05	0	0.003362679	0.000272338	0	0
GTEX.U8XE.1426.SM.3DB8Q	0.012179197	0.175565161	0	0	0	0	0	0	0	0	0	0	0	0	0.262733082	0.001137986	0	0	0.054846698	0	0.008627483	0.010531011	0	0	0	0	0	0	0	0	0.029888658	0.122928393	0	0.015276963	0.159559443	0.023109138	0.006747147	0	0	0.001408034	0.115461605	0
GTEX.UJHI.0726.SM.3DB92	0	0.206045299	0.015128118	0	0	0	0	0	0	0	0	0	0	0	0.285189086	0.012590488	0	0	0.048157813	0	0.001645234	0.001531988	0	0	0	0	0	0	0	0	0.004042702	0.293238685	0	0.05451272	0.063424541	0.009429168	0.000633852	0	0.000665565	0.00376474	0	0
GTEX.UJMC.0726.SM.3GADX	0.045587969	0.23027488	0	0	0	0	0	0	0	0	0	0	0	0	0.311953274	0.026040949	0	0	0.061504623	0	8.54E-05	0.007178917	0	0.000152348	0	0	0	0	0	0	0.009279471	0.189386241	0	0	0.092719146	0.023522543	0.002314268	0	0	0	0	0
GTEX.UPJH.0826.SM.4WKFD	0.02443592	0.252841669	0.002345833	0	0	0	0	0	0	0	0	0	0	0	0.120120885	0.111783236	0	0	0.004965539	0	0.011681322	0	0	0	0	0	0	0	0	0	3.43E-05	0.285360454	0	0.099008362	0.033033049	0.007180101	0	0	0	0.000159232	0.047050073	0
GTEX.UPK5.1126.SM.3GAEJ	0.059819051	0.09093262	0	0	0	0	0	0	0	0	0	0	0	0	0.262454834	0.045262269	0	0	0.001687773	0	0.003416027	0.004688839	0	0	0	0	0	0	0	0	0.022064208	0.397181152	0	0.018017389	0.073913661	0.019797473	0	0	0	0	0.000764702	0
GTEX.V1D1.0826.SM.3P5ZA	0.012748207	0.255000245	0.012964742	0	0	0	0	0	0	0	0	0	0	0	0.306913686	0.041799421	0	0	0.007537522	0	0.008735941	0.00703964	0	0.00429972	0	0	0	0	0	0	0.01866558	0.238310132	0	0.016857034	0.0132125	0.039468345	0.014691024	0	0.000945709	0.000810551	0	0
GTEX.VJWN.1326.SM.EVR2Z	0.022794667	0.166052175	0.012251719	0	0	0	0	0	0	0	0	0	0.001474279	0.029199077	0.199946091	0.024199449	0	0	0.000209575	0	0.011053654	0	0	0	0	0	0	0	0	0	0.000157362	0.390848751	6.18E-05	0.040473416	0.085537483	0.014072469	0	0	0.000333698	0.000449029	0.000885297	0
GTEX.VJYA.0326.SM.3GAEX	0.098194931	0.135784151	0	0	0	0	0	0	0	0	0	0	0	0	0.324026019	0	0	0	0.04041079	0	0.007382703	0.015654216	0	0	0	0	0	0	0	0	0	0.185360175	0	0.016895572	0.125643024	0.036818741	0.011816674	0	0	0.002013002	0	0
GTEX.VUSG.0926.SM.3GIK6	0.104942613	0.226882427	0	0	0	0	0	0	0	0	0	0	0	0	0.277125794	0	0	0	0.01123839	0	0.001837854	0.006520808	0	0	0	0	0	0	0	0	0	0.275602939	0	0.002097746	0.072332914	0.0206644	0	0	0	0.000754113	0	0
GTEX.W5X1.0526.SM.3GILH	0.063633502	0.237120836	0.059644626	0	0	0	0	0	0	0	0	0	0	0	0.220003248	0	0	0	0.032690887	0	0.004778044	0.003196576	0	0.020873932	0	0	2.77E-05	0	0	0	0.004340818	0.262875842	0	0	0.068627224	0.007353622	0.011411314	0	0.000744612	0.002677197	0	0
GTEX.WFG7.0526.SM.3GIKI	0.01368249	0.180789526	0	0	0	0	0	0	0	0	0	0	0	0	0.369962158	0.020029755	0	0	0.020937865	0	0.001660449	0.003325373	0	0	0	0	0	0	0	0	0.001451032	0.242002291	0	0.00786529	0.107882091	0.02867337	0	0	0.00062282	0.001115491	0	0
GTEX.WFG8.0926.SM.3GIKJ	0.039927958	0.168158298	0.011707536	0	0	0	0	0	0	0	0	0	0	0	0.281605061	0.052883502	0	0	0.010697846	0	0.010106446	0.008201302	0	0	0	0	0	0	0	0	0.002173626	0.265924476	0	0.040722313	0.074033792	0.02389002	0	0	0.009701886	0.000265939	0	0
GTEX.WFJO.0326.SM.3GIL3	0.055021791	0.177369701	0.017985054	0	0	0	0	0	0	0	0	0	0	0	0.363948452	0.012469237	0	0	0.066334998	0	0.000516769	0.01833085	0	0	0	0	0	0	0	0	0.002539899	0.135332257	0	0	0.139628146	0.010522846	0	0	0	0	0	0
GTEX.WFON.0426.SM.3GIL4	0.076915308	0.167830738	0	0	0	0	0	0	0	0	0	0	0	0	0.227170761	0.031726235	0	0	0.06483831	0	0.000803004	0.004261118	0	0	0	0	0	0	0	0	0.00204405	0.274148674	0	0	0.138566417	0.011695385	0	0	0	0	0	0
GTEX.WH7G.0726.SM.3NMBM	0.005158844	0.311621672	0	0	0	0	0	0	0	0	0	0	0	0	0.241885564	0.02243762	0	0	0.032946096	0	0.00102461	0.010852397	0	0.001552688	0	0	0	0	0	0	0.018735595	0.217315919	0	0.000125551	0.102444954	0.02438458	0.005110632	0	0.004023397	0.000379882	0	0
